CustomerID,Recency,Frequency,Monetary,TotalQuantity,AverageOrderValue,UniqueProducts,UniqueCategories,ReturnRate,CancellationRate,AverageDiscount,AverageOrderFrequency,first_order_date,last_order_date,ActiveDays
CUST034293,877,2,1012.63,7,506.315,2,1,0.0,0.0,0.125,0.00261437908496732,2020-07-02,2022-08-05,765
CUST034295,1639,1,343.48,2,343.48,1,1,0.0,0.0,0.15,1.0,2020-07-04,2020-07-04,1
CUST034296,1364,2,3026.21,8,1513.105,2,2,0.0,0.0,0.0,0.008130081300813009,2020-08-03,2021-04-05,246
CUST034297,295,1,695.27,3,695.27,1,1,0.0,0.0,0.15,1.0,2024-03-09,2024-03-09,1
CUST034298,285,2,466.95,7,233.475,2,1,0.0,0.0,0.025,0.001584786053882726,2020-10-05,2024-03-19,1262
CUST034299,1283,1,684.67,5,684.67,1,1,0.0,0.0,0.0,1.0,2021-06-25,2021-06-25,1
CUST034300,176,4,5744.6,12,1436.15,4,3,0.0,0.0,0.025,0.0027991602519244225,2020-08-08,2024-07-06,1429
CUST034301,1260,3,2290.77,6,763.59,3,2,0.3333333333333333,0.0,0.13333333333333333,0.007142857142857143,2020-05-25,2021-07-18,420
CUST034302,234,1,1104.03,5,1104.03,1,1,0.0,0.0,0.15,1.0,2024-05-09,2024-05-09,1
CUST034303,484,3,2604.9900000000002,10,868.33,3,3,0.0,0.3333333333333333,0.03333333333333333,0.0048543689320388345,2021-12-24,2023-09-02,618
CUST034305,809,3,2820.9300000000003,7,940.3100000000001,3,3,0.0,0.0,0.13333333333333333,0.003006012024048096,2020-01-19,2022-10-12,998
CUST034306,578,1,299.66,3,299.66,1,1,1.0,0.0,0.1,1.0,2023-05-31,2023-05-31,1
CUST034307,683,1,662.35,4,662.35,1,1,0.0,0.0,0.05,1.0,2023-02-15,2023-02-15,1
CUST034308,1258,2,1443.0,5,721.5,2,2,0.0,0.0,0.025,0.011627906976744186,2021-01-30,2021-07-20,172
CUST034309,955,1,871.56,5,871.56,1,1,0.0,0.0,0.05,1.0,2022-05-19,2022-05-19,1
CUST034310,158,4,2762.3900000000003,9,690.5975000000001,4,3,0.25,0.0,0.125,0.0024922118380062306,2020-03-03,2024-07-24,1605
CUST034311,794,1,195.0,1,195.0,1,1,0.0,0.0,0.0,1.0,2022-10-27,2022-10-27,1
CUST034312,868,1,1701.6,5,1701.6,1,1,0.0,0.0,0.0,1.0,2022-08-14,2022-08-14,1
CUST034313,1614,1,760.18,2,760.18,1,1,0.0,0.0,0.25,1.0,2020-07-29,2020-07-29,1
CUST034314,1410,3,2560.39,12,853.4633333333333,3,2,0.0,0.0,0.18333333333333335,0.015873015873015872,2020-08-14,2021-02-18,189
CUST034315,228,1,1894.69,4,1894.69,1,1,0.0,0.0,0.2,1.0,2024-05-15,2024-05-15,1
CUST034316,418,1,2086.65,4,2086.65,1,1,0.0,0.0,0.0,1.0,2023-11-07,2023-11-07,1
CUST034317,360,1,621.56,5,621.56,1,1,0.0,0.0,0.0,1.0,2024-01-04,2024-01-04,1
CUST034318,1425,1,134.24,5,134.24,1,1,0.0,0.0,0.2,1.0,2021-02-03,2021-02-03,1
CUST034319,428,1,524.56,3,524.56,1,1,0.0,0.0,0.0,1.0,2023-10-28,2023-10-28,1
CUST034322,1001,2,1368.13,9,684.065,2,2,0.0,0.0,0.125,0.0028089887640449437,2020-04-22,2022-04-03,712
CUST034323,1740,2,443.07,2,221.535,2,2,0.0,0.0,0.0,0.025,2020-01-06,2020-03-25,80
CUST034324,91,1,412.41,2,412.41,1,1,0.0,0.0,0.15,1.0,2024-09-29,2024-09-29,1
CUST034326,609,1,288.49,2,288.49,1,1,0.0,0.0,0.0,1.0,2023-04-30,2023-04-30,1
CUST034327,624,1,1666.46,3,1666.46,1,1,0.0,0.0,0.0,1.0,2023-04-15,2023-04-15,1
CUST034328,597,2,3877.78,7,1938.89,2,2,0.0,0.0,0.05,0.012048192771084338,2022-11-28,2023-05-12,166
CUST034329,177,2,551.96,7,275.98,2,1,0.0,0.0,0.125,0.0014749262536873156,2020-10-19,2024-07-05,1356
CUST034330,505,3,2565.66,9,855.2199999999999,3,3,0.0,0.0,0.11666666666666665,0.0033519553072625698,2021-03-01,2023-08-12,895
CUST034331,1040,1,886.75,4,886.75,1,1,0.0,0.0,0.15,1.0,2022-02-23,2022-02-23,1
CUST034332,213,3,1543.18,6,514.3933333333333,3,3,0.0,0.0,0.03333333333333333,0.00597609561752988,2023-01-15,2024-05-30,502
CUST034333,869,2,1744.43,8,872.215,2,2,0.0,0.0,0.15,0.0027359781121751026,2020-08-13,2022-08-13,731
CUST034334,235,1,277.84,2,277.84,1,1,0.0,0.0,0.1,1.0,2024-05-08,2024-05-08,1
CUST034335,336,4,3098.4,12,774.6,4,3,0.0,0.0,0.0875,0.0031821797931583136,2020-08-20,2024-01-28,1257
CUST034336,195,2,2627.65,8,1313.825,2,2,0.0,0.0,0.075,0.004694835680751174,2023-04-19,2024-06-17,426
CUST034337,840,2,447.58,8,223.79,2,2,0.0,0.0,0.05,0.004651162790697674,2021-07-09,2022-09-11,430
CUST034340,1553,1,234.24,3,234.24,1,1,0.0,0.0,0.0,1.0,2020-09-28,2020-09-28,1
CUST034342,318,2,1724.59,7,862.295,2,1,0.0,0.0,0.0,0.0017064846416382253,2020-12-01,2024-02-15,1172
CUST034343,420,3,2099.24,6,699.7466666666666,3,2,0.0,0.0,0.11666666666666668,0.0033112582781456954,2021-05-14,2023-11-05,906
CUST034344,1349,2,1708.29,6,854.145,2,2,0.0,0.0,0.075,0.004866180048661801,2020-03-06,2021-04-20,411
CUST034345,685,3,3016.01,9,1005.3366666666667,3,3,0.0,0.3333333333333333,0.08333333333333333,0.0053285968028419185,2021-07-31,2023-02-13,563
CUST034346,182,5,5267.64,16,1053.528,5,2,0.0,0.0,0.04,0.0034916201117318434,2020-07-30,2024-06-30,1432
CUST034348,366,4,1513.85,12,378.4625,4,3,0.25,0.0,0.0625,0.0035714285714285713,2020-12-05,2023-12-29,1120
CUST034349,210,2,4461.46,10,2230.73,2,2,0.0,0.0,0.075,0.010582010582010581,2023-11-27,2024-06-02,189
CUST034350,494,4,1821.2799999999997,14,455.31999999999994,3,3,0.0,0.0,0.037500000000000006,0.006134969325153374,2021-11-10,2023-08-23,652
CUST034351,355,1,1369.17,5,1369.17,1,1,0.0,0.0,0.15,1.0,2024-01-09,2024-01-09,1
CUST034352,400,2,2642.6600000000003,7,1321.3300000000002,2,2,0.0,0.0,0.025,0.07142857142857142,2023-10-29,2023-11-25,28
CUST034353,1328,2,1115.57,4,557.785,2,2,0.0,0.5,0.2,0.004878048780487805,2020-03-28,2021-05-11,410
CUST034354,159,2,3831.7700000000004,7,1915.8850000000002,2,2,0.0,0.5,0.05,0.0017699115044247787,2021-06-20,2024-07-23,1130
CUST034355,138,2,2270.2,7,1135.1,2,2,0.0,0.0,0.1,0.002509410288582183,2022-06-09,2024-08-13,797
CUST034357,829,2,2143.35,5,1071.675,2,1,0.0,0.0,0.0,0.004347826086956522,2021-06-20,2022-09-22,460
CUST034358,1267,2,1177.2,7,588.6,2,1,0.0,0.0,0.07500000000000001,0.13333333333333333,2021-06-27,2021-07-11,15
CUST034359,1459,1,819.44,3,819.44,1,1,0.0,0.0,0.1,1.0,2020-12-31,2020-12-31,1
CUST034360,340,3,2945.79,8,981.93,3,3,0.0,0.0,0.15,0.0024410089503661514,2020-09-13,2024-01-24,1229
CUST034361,162,1,984.79,3,984.79,1,1,0.0,0.0,0.15,1.0,2024-07-20,2024-07-20,1
CUST034362,250,2,1191.6100000000001,2,595.8050000000001,2,1,0.0,0.0,0.025,0.0015444015444015444,2020-10-07,2024-04-23,1295
CUST034363,1131,1,2172.98,5,2172.98,1,1,1.0,0.0,0.0,1.0,2021-11-24,2021-11-24,1
CUST034364,1254,3,1361.21,6,453.7366666666667,3,3,0.0,0.0,0.06666666666666667,0.007462686567164179,2020-06-18,2021-07-24,402
CUST034366,961,4,4059.88,14,1014.97,3,3,0.0,0.0,0.1,0.004694835680751174,2020-01-13,2022-05-13,852
CUST034367,55,2,1897.92,5,948.96,2,2,0.0,0.0,0.0,0.0031847133757961785,2023-02-16,2024-11-04,628
CUST034369,176,1,101.3,3,101.3,1,1,0.0,0.0,0.05,1.0,2024-07-06,2024-07-06,1
CUST034370,499,4,4025.8,9,1006.45,4,4,0.0,0.0,0.037500000000000006,0.004232804232804233,2021-01-16,2023-08-18,945
CUST034371,1201,2,1336.37,9,668.185,2,2,0.0,0.5,0.125,0.004524886877828055,2020-07-01,2021-09-15,442
CUST034372,215,5,7434.11,20,1486.822,5,4,0.0,0.0,0.12000000000000002,0.004038772213247173,2021-01-07,2024-05-28,1238
CUST034373,220,2,1861.25,6,930.625,2,1,0.0,0.0,0.0,0.0018450184501845018,2021-06-05,2024-05-23,1084
CUST034374,21,3,3599.4900000000002,10,1199.8300000000002,3,1,0.0,0.0,0.049999999999999996,0.002411575562700965,2021-07-14,2024-12-08,1244
CUST034375,1292,1,2561.67,5,2561.67,1,1,0.0,0.0,0.0,1.0,2021-06-16,2021-06-16,1
CUST034376,327,3,3094.25,9,1031.4166666666667,3,2,0.0,0.0,0.08333333333333333,0.0023455824863174357,2020-08-07,2024-02-06,1279
CUST034377,242,4,5009.83,11,1252.4575,3,3,0.0,0.0,0.037500000000000006,0.004689331770222743,2021-12-31,2024-05-01,853
CUST034379,114,3,4396.33,13,1465.4433333333334,2,2,0.0,0.0,0.08333333333333333,0.0023059185242121443,2021-02-14,2024-09-06,1301
CUST034380,95,3,2992.19,7,997.3966666666666,3,3,0.0,0.0,0.06666666666666667,0.004379562043795621,2022-11-11,2024-09-25,685
CUST034381,231,4,5134.88,15,1283.72,3,3,0.0,0.0,0.05,0.0049813200498132005,2022-03-02,2024-05-12,803
CUST034382,1263,2,3646.5699999999997,8,1823.2849999999999,2,2,0.0,0.0,0.125,0.005797101449275362,2020-08-05,2021-07-15,345
CUST034383,1049,2,315.46,9,157.73,2,2,0.0,0.0,0.075,0.0056179775280898875,2021-02-24,2022-02-14,356
CUST034384,918,4,2876.67,13,719.1675,2,3,0.0,0.0,0.025,0.008714596949891068,2021-03-24,2022-06-25,459
CUST034385,928,2,1662.19,8,831.095,2,2,0.0,0.0,0.15,0.0032626427406199023,2020-10-11,2022-06-15,613
CUST034386,998,3,2604.52,10,868.1733333333333,3,3,0.3333333333333333,0.0,0.0,0.004878048780487805,2020-07-31,2022-04-06,615
CUST034387,809,1,1744.58,3,1744.58,1,1,0.0,0.0,0.1,1.0,2022-10-12,2022-10-12,1
CUST034388,398,2,660.52,3,330.26,2,2,0.0,0.0,0.0,0.007220216606498195,2023-02-24,2023-11-27,277
CUST034389,373,3,3587.7400000000002,9,1195.9133333333334,3,2,0.0,0.0,0.11666666666666665,0.008849557522123894,2023-01-18,2023-12-22,339
CUST034390,24,5,5222.2,12,1044.44,5,5,0.0,0.0,0.05,0.00370919881305638,2021-03-29,2024-12-05,1348
CUST034391,786,3,1765.82,8,588.6066666666667,3,2,0.0,0.0,0.016666666666666666,0.004026845637583893,2020-10-21,2022-11-04,745
CUST034392,1010,2,416.90999999999997,5,208.45499999999998,2,1,0.0,0.0,0.025,0.002472187886279357,2020-01-07,2022-03-25,809
CUST034393,165,3,3557.7299999999996,11,1185.9099999999999,3,2,0.0,0.3333333333333333,0.10000000000000002,0.005263157894736842,2022-12-26,2024-07-17,570
CUST034394,329,4,5014.13,14,1253.5325,4,3,0.0,0.0,0.0625,0.003147128245476003,2020-08-13,2024-02-04,1271
CUST034395,444,1,610.78,1,610.78,1,1,0.0,0.0,0.05,1.0,2023-10-12,2023-10-12,1
CUST034396,1432,1,402.53,2,402.53,1,1,0.0,1.0,0.2,1.0,2021-01-27,2021-01-27,1
CUST034398,129,3,4978.59,13,1659.53,3,3,0.0,0.0,0.016666666666666666,0.002152080344332855,2020-10-29,2024-08-22,1394
CUST034399,942,2,703.4,3,351.7,2,2,0.0,0.0,0.07500000000000001,0.0034542314335060447,2020-10-31,2022-06-01,579
CUST034400,712,1,1842.98,3,1842.98,1,1,0.0,0.0,0.0,1.0,2023-01-17,2023-01-17,1
CUST034401,297,2,883.11,8,441.555,2,2,0.0,0.0,0.0,0.002380952380952381,2021-11-19,2024-03-07,840
CUST034402,88,4,3804.35,12,951.0875,4,3,0.25,0.0,0.0875,0.0031645569620253164,2021-04-18,2024-10-02,1264
CUST034404,583,2,2456.6,8,1228.3,2,2,0.0,0.5,0.15,0.0036496350364963502,2021-11-25,2023-05-26,548
CUST034405,1377,1,822.63,5,822.63,1,1,0.0,0.0,0.2,1.0,2021-03-23,2021-03-23,1
CUST034406,92,3,3171.71,12,1057.2366666666667,3,3,0.3333333333333333,0.0,0.03333333333333333,0.002178649237472767,2020-12-22,2024-09-28,1377
CUST034407,943,2,3325.3,10,1662.65,2,2,0.5,0.0,0.025,0.005681818181818182,2021-06-14,2022-05-31,352
CUST034408,1263,1,759.69,2,759.69,1,1,0.0,0.0,0.05,1.0,2021-07-15,2021-07-15,1
CUST034409,361,4,3197.37,14,799.3425,4,4,0.0,0.0,0.0125,0.002898550724637681,2020-03-25,2024-01-03,1380
CUST034410,640,1,1780.8,3,1780.8,1,1,0.0,0.0,0.0,1.0,2023-03-30,2023-03-30,1
CUST034411,441,3,2444.39,6,814.7966666666666,3,2,0.0,0.0,0.11666666666666668,0.0026714158504007124,2020-09-18,2023-10-15,1123
CUST034412,1753,1,548.55,2,548.55,1,1,0.0,0.0,0.25,1.0,2020-03-12,2020-03-12,1
CUST034413,1660,1,22.01,3,22.01,1,1,0.0,0.0,0.2,1.0,2020-06-13,2020-06-13,1
CUST034414,522,3,1806.77,4,602.2566666666667,3,3,0.0,0.0,0.03333333333333333,0.0036231884057971015,2021-04-20,2023-07-26,828
CUST034415,374,3,2048.62,5,682.8733333333333,3,3,0.0,0.0,0.049999999999999996,0.002512562814070352,2020-09-14,2023-12-21,1194
CUST034416,577,3,1392.65,7,464.2166666666667,3,3,0.0,0.0,0.08333333333333333,0.0034924330616996507,2021-01-24,2023-06-01,859
CUST034417,1166,1,378.3,3,378.3,1,1,0.0,0.0,0.3,1.0,2021-10-20,2021-10-20,1
CUST034418,376,4,3583.28,9,895.82,4,4,0.0,0.0,0.0625,0.0029895366218236174,2020-04-21,2023-12-19,1338
CUST034419,226,2,272.4,8,136.2,2,2,0.0,0.5,0.15,0.001990049751243781,2021-08-17,2024-05-17,1005
CUST034421,485,3,2897.0299999999997,13,965.6766666666666,3,2,0.0,0.0,0.06666666666666667,0.004629629629629629,2021-11-23,2023-09-01,648
CUST034422,300,3,2885.5699999999997,7,961.8566666666666,3,1,0.0,0.0,0.10000000000000002,0.0023847376788553257,2020-09-24,2024-03-04,1258
CUST034423,453,6,9018.31,24,1503.0516666666665,6,3,0.0,0.16666666666666666,0.08333333333333333,0.004979253112033195,2020-06-16,2023-10-03,1205
CUST034424,126,3,3138.95,10,1046.3166666666666,3,2,0.0,0.0,0.03333333333333333,0.004511278195488722,2022-10-31,2024-08-25,665
CUST034425,931,3,1218.44,8,406.1466666666667,3,2,0.0,0.0,0.08333333333333333,0.01764705882352941,2021-12-25,2022-06-12,170
CUST034426,444,3,4689.7,12,1563.2333333333333,3,3,0.3333333333333333,0.0,0.08333333333333333,0.003605769230769231,2021-07-03,2023-10-12,832
CUST034428,289,2,1553.02,5,776.51,2,2,0.0,0.5,0.1,0.16666666666666666,2024-03-04,2024-03-15,12
CUST034429,1520,1,1098.2,3,1098.2,1,1,0.0,0.0,0.05,1.0,2020-10-31,2020-10-31,1
CUST034430,40,4,2721.01,12,680.2525,4,2,0.25,0.0,0.1125,0.002616088947024199,2020-09-13,2024-11-19,1529
CUST034431,549,1,30.33,2,30.33,1,1,0.0,0.0,0.0,1.0,2023-06-29,2023-06-29,1
CUST034432,1086,3,2807.65,10,935.8833333333333,3,2,0.0,0.0,0.016666666666666666,0.004207573632538569,2020-01-27,2022-01-08,713
CUST034434,583,3,3180.13,11,1060.0433333333333,3,2,0.0,0.0,0.08333333333333333,0.0038809831824062097,2021-04-14,2023-05-26,773
CUST034435,1714,1,258.27,1,258.27,1,1,0.0,0.0,0.05,1.0,2020-04-20,2020-04-20,1
CUST034436,1038,2,2094.78,4,1047.39,2,2,0.0,0.0,0.025,0.006269592476489028,2021-04-13,2022-02-25,319
CUST034437,458,4,5734.46,16,1433.615,4,3,0.0,0.0,0.0625,0.013377926421404682,2022-12-04,2023-09-28,299
CUST034438,266,3,1986.6799999999998,8,662.2266666666666,3,3,0.0,0.0,0.049999999999999996,0.002638522427440633,2021-02-26,2024-04-07,1137
CUST034440,1128,2,1904.79,10,952.395,2,2,0.0,0.0,0.1,0.005063291139240506,2020-10-29,2021-11-27,395
CUST034441,83,1,48.32,2,48.32,1,1,0.0,0.0,0.2,1.0,2024-10-07,2024-10-07,1
CUST034442,172,4,2406.65,14,601.6625,4,4,0.0,0.0,0.0125,0.003257328990228013,2021-03-01,2024-07-10,1228
CUST034443,1240,1,109.8,1,109.8,1,1,0.0,0.0,0.15,1.0,2021-08-07,2021-08-07,1
CUST034444,581,4,2556.34,8,639.085,4,3,0.25,0.0,0.1,0.007067137809187279,2021-11-09,2023-05-28,566
CUST034445,794,5,5995.24,16,1199.048,5,3,0.0,0.0,0.13,0.007320644216691069,2020-12-14,2022-10-27,683
CUST034446,643,1,3054.9,5,3054.9,1,1,1.0,0.0,0.0,1.0,2023-03-27,2023-03-27,1
CUST034447,154,4,1505.58,9,376.395,3,3,0.25,0.0,0.0,0.002952029520295203,2020-11-12,2024-07-28,1355
CUST034448,1130,3,2878.97,8,959.6566666666666,3,2,0.0,0.0,0.016666666666666666,0.00539568345323741,2020-05-19,2021-11-25,556
CUST034450,1444,1,501.96,1,501.96,1,1,0.0,0.0,0.05,1.0,2021-01-15,2021-01-15,1
CUST034451,1714,1,413.69,1,413.69,1,1,0.0,0.0,0.05,1.0,2020-04-20,2020-04-20,1
CUST034452,758,2,670.09,7,335.045,2,2,0.0,0.0,0.07500000000000001,0.004914004914004914,2021-10-22,2022-12-02,407
CUST034453,948,2,1747.6999999999998,5,873.8499999999999,2,2,0.0,0.0,0.125,0.07407407407407407,2022-04-30,2022-05-26,27
CUST034454,779,5,2681.0299999999997,18,536.2059999999999,5,4,0.0,0.0,0.09,0.008802816901408451,2021-04-23,2022-11-11,568
CUST034455,134,1,246.81,1,246.81,1,1,0.0,0.0,0.05,1.0,2024-08-17,2024-08-17,1
CUST034456,524,1,107.64,2,107.64,1,1,0.0,0.0,0.15,1.0,2023-07-24,2023-07-24,1
CUST034457,599,2,2747.8999999999996,6,1373.9499999999998,2,2,0.5,0.0,0.125,0.002014098690835851,2020-08-21,2023-05-10,993
CUST034459,532,4,3306.02,11,826.505,4,3,0.0,0.0,0.125,0.007722007722007722,2022-02-14,2023-07-16,518
CUST034460,432,5,4348.93,12,869.7860000000001,4,3,0.0,0.2,0.09,0.0037735849056603774,2020-03-09,2023-10-24,1325
CUST034461,1281,2,1206.8200000000002,4,603.4100000000001,2,2,0.0,0.0,0.075,0.07142857142857142,2021-05-31,2021-06-27,28
CUST034463,343,2,3089.73,10,1544.865,2,2,0.0,0.0,0.025,0.01020408163265306,2023-07-10,2024-01-21,196
CUST034464,1317,1,1037.0,4,1037.0,1,1,0.0,0.0,0.05,1.0,2021-05-22,2021-05-22,1
CUST034465,1493,1,648.5,1,648.5,1,1,0.0,0.0,0.0,1.0,2020-11-27,2020-11-27,1
CUST034466,714,2,1750.25,4,875.125,2,2,0.0,0.5,0.1,0.0018181818181818182,2020-01-12,2023-01-15,1100
CUST034467,344,2,557.43,2,278.715,2,2,0.0,0.0,0.1,0.002560819462227913,2021-12-01,2024-01-20,781
CUST034468,966,1,2324.39,5,2324.39,1,1,0.0,0.0,0.0,1.0,2022-05-08,2022-05-08,1
CUST034469,206,2,4988.879999999999,10,2494.4399999999996,2,2,0.0,0.0,0.1,0.004694835680751174,2023-04-08,2024-06-06,426
CUST034470,500,4,3809.9900000000002,8,952.4975000000001,4,3,0.0,0.5,0.0625,0.004484304932735426,2021-03-09,2023-08-17,892
CUST034471,605,2,2476.2700000000004,9,1238.1350000000002,2,2,0.0,0.0,0.15,0.005847953216374269,2022-05-28,2023-05-04,342
CUST034472,87,2,858.8100000000001,6,429.40500000000003,2,1,0.0,0.0,0.15,0.0016246953696181965,2021-05-22,2024-10-03,1231
CUST034473,254,2,2095.8,8,1047.9,2,2,0.0,0.0,0.05,0.09090909090909091,2024-03-29,2024-04-19,22
CUST034474,136,3,1042.25,4,347.4166666666667,3,3,0.0,0.0,0.06666666666666667,0.0029702970297029703,2021-11-10,2024-08-15,1010
CUST034475,184,1,1528.69,4,1528.69,1,1,0.0,0.0,0.05,1.0,2024-06-28,2024-06-28,1
CUST034476,301,3,3968.79,8,1322.93,3,2,0.0,0.0,0.06666666666666667,0.002243829468960359,2020-07-06,2024-03-03,1337
CUST034478,925,1,228.86,1,228.86,1,1,0.0,0.0,0.2,1.0,2022-06-18,2022-06-18,1
CUST034479,91,1,279.03,1,279.03,1,1,0.0,0.0,0.0,1.0,2024-09-29,2024-09-29,1
CUST034480,237,4,2072.92,14,518.23,4,2,0.0,0.25,0.037500000000000006,0.0034904013961605585,2021-03-18,2024-05-06,1146
CUST034481,147,2,926.51,5,463.255,2,2,0.0,0.0,0.05,0.04,2024-06-16,2024-08-04,50
CUST034482,610,1,717.8,2,717.8,1,1,0.0,0.0,0.25,1.0,2023-04-29,2023-04-29,1
CUST034484,295,1,1167.12,3,1167.12,1,1,0.0,0.0,0.0,1.0,2024-03-09,2024-03-09,1
CUST034485,1332,3,4554.83,10,1518.2766666666666,3,3,0.0,0.3333333333333333,0.049999999999999996,0.006607929515418502,2020-02-09,2021-05-07,454
CUST034486,781,1,68.96,1,68.96,1,1,0.0,0.0,0.0,1.0,2022-11-09,2022-11-09,1
CUST034487,83,5,5044.45,13,1008.89,4,4,0.0,0.0,0.09,0.005649717514124294,2022-05-07,2024-10-07,885
CUST034488,1751,1,1335.77,3,1335.77,1,1,0.0,0.0,0.2,1.0,2020-03-14,2020-03-14,1
CUST034489,920,1,168.82,1,168.82,1,1,0.0,0.0,0.2,1.0,2022-06-23,2022-06-23,1
CUST034490,1341,2,2702.38,8,1351.19,2,2,0.0,0.0,0.07500000000000001,0.012121212121212121,2020-11-15,2021-04-28,165
CUST034491,3,3,1826.55,8,608.85,3,3,0.0,0.0,0.09999999999999999,0.0018203883495145632,2020-06-23,2024-12-26,1648
CUST034492,657,2,2146.2799999999997,8,1073.1399999999999,2,2,0.0,0.0,0.175,0.010582010582010581,2022-09-06,2023-03-13,189
CUST034493,768,3,1588.9299999999998,7,529.6433333333333,3,3,0.3333333333333333,0.0,0.11666666666666665,0.012605042016806723,2022-03-30,2022-11-22,238
CUST034495,252,4,4022.07,11,1005.5175,4,4,0.0,0.0,0.0875,0.003386960203217612,2021-01-27,2024-04-21,1181
CUST034496,353,2,2522.1800000000003,8,1261.0900000000001,2,2,0.0,0.0,0.07500000000000001,0.004524886877828055,2022-10-27,2024-01-11,442
CUST034498,1015,2,639.6700000000001,2,319.83500000000004,2,2,0.0,0.0,0.175,0.013333333333333334,2021-10-22,2022-03-20,150
CUST034499,1581,1,532.77,5,532.77,1,1,0.0,0.0,0.0,1.0,2020-08-31,2020-08-31,1
CUST034500,536,1,1735.15,3,1735.15,1,1,0.0,0.0,0.0,1.0,2023-07-12,2023-07-12,1
CUST034501,397,2,359.33,3,179.665,2,2,0.0,0.0,0.0,0.0017035775127768314,2020-09-11,2023-11-28,1174
CUST034502,164,5,5716.790000000001,15,1143.3580000000002,5,3,0.0,0.2,0.09,0.0036576444769568397,2020-10-21,2024-07-18,1367
CUST034503,274,2,1089.66,4,544.83,2,2,0.0,0.0,0.05,0.001976284584980237,2021-06-23,2024-03-30,1012
CUST034504,1406,2,866.93,6,433.465,2,2,0.5,0.0,0.075,0.022222222222222223,2020-11-25,2021-02-22,90
CUST034505,857,2,587.55,7,293.775,2,2,0.0,0.0,0.1,0.004576659038901602,2021-06-15,2022-08-25,437
CUST034506,16,1,32.52,3,32.52,1,1,0.0,0.0,0.0,1.0,2024-12-13,2024-12-13,1
CUST034507,1555,1,1257.56,3,1257.56,1,1,0.0,0.0,0.2,1.0,2020-09-26,2020-09-26,1
CUST034508,513,3,3595.1800000000003,13,1198.3933333333334,3,2,0.0,0.0,0.049999999999999996,0.0025974025974025974,2020-06-06,2023-08-04,1155
CUST034509,114,5,2723.24,14,544.6479999999999,5,3,0.0,0.0,0.08,0.0030120481927710845,2020-02-21,2024-09-06,1660
CUST034510,730,2,1491.0,6,745.5,2,2,0.0,0.0,0.025,0.003125,2021-03-31,2022-12-30,640
CUST034511,127,3,4334.709999999999,14,1444.903333333333,3,2,0.0,0.0,0.049999999999999996,0.0020394289598912306,2020-08-15,2024-08-24,1471
CUST034512,352,2,2308.72,10,1154.36,2,1,0.0,0.0,0.0,0.0015873015873015873,2020-08-01,2024-01-12,1260
CUST034513,1229,3,1599.16,7,533.0533333333334,3,3,0.3333333333333333,0.0,0.13333333333333333,0.005597014925373134,2020-03-01,2021-08-18,536
CUST034514,922,1,694.8,4,694.8,1,1,0.0,0.0,0.1,1.0,2022-06-21,2022-06-21,1
CUST034515,455,2,1319.77,4,659.885,2,2,0.0,0.0,0.025,0.0024875621890547263,2021-07-20,2023-10-01,804
CUST034516,385,3,1947.16,7,649.0533333333334,3,2,0.0,0.0,0.0,0.0076726342710997444,2022-11-15,2023-12-10,391
CUST034517,897,1,2340.06,5,2340.06,1,1,0.0,0.0,0.0,1.0,2022-07-16,2022-07-16,1
CUST034518,389,2,839.77,5,419.885,2,2,0.0,0.0,0.05,0.0014503263234227702,2020-02-27,2023-12-06,1379
CUST034519,500,1,1896.77,3,1896.77,1,1,0.0,0.0,0.0,1.0,2023-08-17,2023-08-17,1
CUST034520,69,5,3353.83,13,670.766,5,3,0.0,0.0,0.030000000000000006,0.004604051565377533,2021-11-01,2024-10-21,1086
CUST034521,1726,1,272.89,3,272.89,1,1,0.0,0.0,0.0,1.0,2020-04-08,2020-04-08,1
CUST034522,259,5,3763.56,21,752.712,5,3,0.0,0.2,0.06999999999999999,0.003918495297805642,2020-10-17,2024-04-14,1276
CUST034523,468,1,294.45,2,294.45,1,1,0.0,0.0,0.1,1.0,2023-09-18,2023-09-18,1
CUST034525,1511,1,297.18,1,297.18,1,1,0.0,0.0,0.2,1.0,2020-11-09,2020-11-09,1
CUST034526,135,5,3029.92,9,605.984,5,3,0.0,0.0,0.13,0.0030413625304136255,2020-02-16,2024-08-16,1644
CUST034527,160,5,5331.48,16,1066.2959999999998,5,3,0.2,0.2,0.04,0.0035536602700781805,2020-09-15,2024-07-22,1407
CUST034529,94,3,3334.74,9,1111.58,3,3,0.3333333333333333,0.0,0.13333333333333333,0.009259259259259259,2023-11-08,2024-09-26,324
CUST034530,37,2,1259.3600000000001,7,629.6800000000001,2,2,0.0,0.0,0.025,0.0017167381974248926,2021-09-15,2024-11-22,1165
CUST034531,406,5,5364.61,12,1072.922,5,2,0.0,0.0,0.1,0.0064516129032258064,2021-10-06,2023-11-19,775
CUST034532,906,2,1410.76,6,705.38,2,2,0.0,0.0,0.025,0.0022650056625141564,2020-02-06,2022-07-07,883
CUST034533,1095,1,400.81,3,400.81,1,1,0.0,0.0,0.1,1.0,2021-12-30,2021-12-30,1
CUST034534,38,5,2767.7200000000003,17,553.5440000000001,5,4,0.0,0.2,0.09,0.005393743257820928,2022-05-10,2024-11-21,927
CUST034535,1735,1,890.69,4,890.69,1,1,0.0,0.0,0.0,1.0,2020-03-30,2020-03-30,1
